Name;A;B;C;D;E;F;median dnds;annotation;pvalA;pvalB;pvalC;pvalD;pvalE;pvalF;medianPval;pvalAD;pvalBE;pvalCF;Role;go;go_link;mean_js;mean_jsA;mean_jsB;mean_jsC;mean_jsD;mean_jsE;mean_jsF;mean_gapA;mean_gapB;mean_gapC;mean_gapD;mean_gapE;mean_gapF;mean_repA;mean_repB;mean_repC;mean_repD;mean_repE;mean_repF;dnds_gap_correctedA;dnds_gap_correctedB;dnds_gap_correctedC;dnds_gap_correctedD;dnds_gap_correctedE;dnds_gap_correctedF;abA;abB;abC;abD;abE;abF;top_abundant;isSignificant;meanRep;meanPval
TIGR00197;1.777227723;NA;1.43129771;NA;NA;NA;1.604262717;yjeF_nterm: YjeF family N-terminal domain;0.032484121;NA;1;NA;NA;NA;0.516242061;0.537420389;1;1;157;NA;NA;NA;0.565994939;NA;0.57319718;NA;NA;NA;0.424242424;NA;0.5372;NA;NA;NA;0.324242424;NA;0.592;NA;NA;NA;1.777227723;NA;1.43129771;NA;NA;NA;4;0;5;1;1;1;FALSE;TRUE;0.458121212;0.516242061
TIGR02433;1.367101304;1.686716792;1.561827957;1.513513514;1.649038462;1.49867374;1.537670736;lysidine_TilS_C: tRNA(Ile)-lysidine synthetase. C-terminal domain;1;0.025095418;0.442453259;0.507785659;0.524962261;0.862590171;0.51637396;1;0.154968026;1;168;GO:0006400;NULL;NA;0.298692477;0.613101504;0.33582271;0.266820964;0.330037273;0.405816178;0.717133018;0.837135288;0.579416065;0.64546006;0.477623182;0.736850133;0.04954955;0.201327434;0.096774194;0.385542169;0.272727273;0.72;1.367101304;1.686716792;1.561827957;1.513513514;1.649038462;1.49867374;49;24;18;36;10;19;FALSE;TRUE;0.287653436;0.560481128
TIGR01428;2.012820513;NA;0.966101695;NA;NA;NA;1.489461104;HAD_type_II: haloacid dehalogenase. type II;0.0360733;NA;1;NA;NA;NA;0.51803665;0.053866684;1;1;NA;GO:0006805;NULL;NA;0.693715714;NA;0.782483268;NA;NA;NA;0.161904762;NA;0.045751634;NA;NA;NA;0.223809524;NA;NA;NA;NA;NA;2.012820513;NA;0.966101695;NA;NA;NA;2;0;2;1;0;1;FALSE;TRUE;0.223809524;0.51803665
TIGR03934;2.514285714;2.954545455;2.384615385;NA;1.571428571;1.846153846;2.384615385;TQXA_dom: TQXA domain;0.01492667;0.013612746;0.011290762;NA;1;0.770130136;;1;1;1;NA;NA;NA;NA;0.75876378;0.781687713;0.622466619;NA;0.623608103;0.629966393;0.580878579;0.432506887;0.347721871;NA;0.25;0.229508197;0.753351206;0.584022039;0.525179856;NA;NA;NA;2.514285714;2.954545455;2.384615385;NA;1.571428571;1.846153846;3;2;2;1;2;2;FALSE;TRUE;0.620851034;0.361992063
TIGR03936;0.862559242;1.43902439;1.25;1.476190476;1.409638554;1.743243243;1.424331472;sam_1_link_chp: radical SAM-linked protein;1;1;1;0.996049709;1;0.40499168;;1;0.789164985;0.496177669;NA;NA;NA;NA;0.345948299;0.578384839;0.474245657;0.364046429;0.502046435;0.426464135;0.555697279;0.279569892;0.387626263;0.62755051;0.415652174;0.460150376;NA;NA;NA;0.142857143;0.139130435;NA;0.862559242;1.43902439;1.25;1.476190476;1.409638554;1.743243243;15;5;7;11;5;5;FALSE;FALSE;0.140993789;0.900173565
TIGR03363;NA;1.820359281;1.420289855;NA;NA;NA;1.620324568;VI_chp_8: type VI secretion-associated protein. ImpA family;NA;0.038591926;1;NA;NA;NA;0.519295963;1;0.712904024;1;NA;NA;NA;NA;NA;0.691515178;0.604422446;NA;NA;NA;NA;0.131506849;0.362771739;NA;NA;NA;NA;0.454794521;0.331521739;NA;NA;NA;NA;1.820359281;1.420289855;NA;NA;NA;0;2;2;0;0;1;FALSE;TRUE;0.39315813;0.519295963
TIGR00619;NA;1.523255814;1.888888889;NA;2.964285714;1.551020408;1.719954649;sbcd: exonuclease SbcCD. D subunit;NA;0.956900715;0.171520671;NA;0.009649364;0.891874408;0.53169754;1;1;1;132;GO:0004527;NULL;NA;NA;0.528343271;0.50635304;NA;0.6851992;0.62337119;NA;0.33271028;0.324;NA;0.125;0.21031746;NA;NA;0.296;NA;0.5;0.253968254;NA;1.523255814;1.888888889;NA;2.964285714;1.551020408;0;5;4;0;2;2;FALSE;TRUE;0.349989418;0.50748629
TIGR03898;1.536585366;1.515151515;1.922077922;1.90625;1.705882353;2.103448276;1.806066177;lanti_MRSA_kill: type 2 lantibiotic. mersacidin/lichenicidin family;0.83392011;1;0.123654763;0.041313763;0.821141809;0.242283087;0.531712448;1;1;1;94;NA;NA;NA;0.60976037;0.543303284;0.479756286;0.40424375;0.455293576;0.50752602;0.325103333;0.298507761;0.292856857;0.399739583;0.521214;0.425170408;NA;NA;NA;0.229166667;NA;NA;1.536585366;1.515151515;1.922077922;1.90625;1.705882353;2.103448276;3;3;5;8;3;2;FALSE;TRUE;0.229166667;0.510385588
TIGR03967;1.244897959;1.211267606;0.949152542;1.136363636;1.035714286;1.058823529;1.097593583;mycofact_MftB: putative mycofactocin binding protein MftB;1;1;1;1;1;1;;1;1;1;157;NA;NA;NA;0.396040079;0.490753137;0.522452692;0.451324079;0.470380476;0.522014079;0.571303858;0.479166667;0.448718269;0.429824737;0.425595238;0.325657895;NA;NA;NA;NA;NA;NA;1.244897959;1.211267606;0.949152542;1.136363636;1.035714286;1.058823529;7;6;4;9;4;4;FALSE;FALSE;-1;1
TIGR00035;NA;1.890566038;1.575757576;1.298245614;NA;1.786666667;1.681212122;asp_race: aspartate racemase;NA;0.000931795;0.787618226;1;NA;0.325865077;0.556741651;1;0.532741488;1;109;GO:0006520;NULL;NA;NA;0.537555388;0.548080082;0.668966579;NA;0.754292453;NA;0.294693878;0.383744856;0.171052632;NA;0.031446541;NA;0.457142857;0.139917695;NA;NA;NA;NA;1.890566038;1.575757576;1.298245614;NA;1.786666667;1;5;4;2;1;2;FALSE;TRUE;0.298530276;0.528603774
TIGR03980;1.268518519;1.43902439;1.220125786;1.402777778;1.240740741;1.433070866;1.335648149;prismane_assoc: hybrid cluster protein-associated redox disulfide domain;1;1;1;1;1;1;;1;1;1;112;NA;NA;NA;0.48792;0.48946881;0.463238725;0.510990267;0.591526875;0.448754878;0.303571429;0.294217619;0.404139412;0.317777733;0.245834;0.339939024;NA;NA;NA;NA;0.1625;NA;1.268518519;1.43902439;1.220125786;1.402777778;1.240740741;1.433070866;8;7;8;6;3;8;FALSE;FALSE;0.1625;1
TIGR02467;NA;1.783783784;NA;1.304347826;2.675;NA;1.783783784;CbiE: precorrin-6y C5.15-methyltransferase (decarboxylating). CbiE subunit;NA;0.557162992;NA;1;0.009955994;NA;0.557162992;1;0.075426244;1;NA;GO:0046025;contributes_to;NA;NA;0.693662759;NA;0.524793237;0.711331771;NA;NA;0.181034483;NA;0.329479769;0.072916667;NA;NA;NA;NA;0.416184971;NA;NA;NA;1.783783784;NA;1.304347826;2.675;NA;0;2;1;4;2;1;FALSE;TRUE;0.416184971;0.522372996
TIGR04057;0.815833519;0.846534183;0.830012037;0.79058321;0.88868337;0.839505236;0.834758637;SusC_RagA_signa: TonB-dependent outer membrane receptor. SusC/RagA subfamily. signature region;1;1;1;1;1;1;;1;0.004645689;0.856123282;NA;NA;NA;NA;0.172699932;0.494577912;0.212719033;0.183813273;0.218099116;0.190179091;0.882192061;0.936455176;0.795835467;0.778652218;0.760661727;0.833503169;0.6439523;0.448045758;0.35;0.465454545;0.337349398;0.303896104;0.815833519;0.846534183;0.830012037;0.79058321;0.88868337;0.839505236;796;467;336;514;270;595;FALSE;FALSE;0.424783017;1
TIGR04076;1.053571429;1.805555556;1.25;1.067567568;1.85;1.083333333;1.166666667;TIGR04076: TIGR04076 family protein;1;0.256565099;1;1;0.760021107;1;;1;0.034484719;1;NA;GO:0046500;NULL;NA;0.458225091;0.584520385;0.456393711;0.455357596;0.674200588;0.56686963;0.450909091;0.192307692;0.429553299;0.426923077;0.154411765;0.296296296;NA;NA;NA;0.173076923;NA;NA;1.053571429;1.805555556;1.25;1.067567568;1.85;1.083333333;5;4;3;5;2;3;FALSE;FALSE;0.173076923;0.836097701
TIGR00360;1.380681818;1.790055249;1.685831622;1.595890411;1.622807018;1.436416185;1.609348715;ComEC_N-term: ComEC/Rec2-related protein;1;0.047488891;0.02539123;0.339030106;0.780359508;1;0.559694807;1;0.532741488;1;157;NA;NA;NA;0.227159548;0.442232169;0.308271533;0.462202752;0.425517099;0.34662313;0.730688138;0.750859217;0.674668821;0.723393333;0.474280247;0.717134181;0.662234043;0.254518072;0.469339623;0.657718121;0.333333333;0.530562347;1.380681818;1.790055249;1.685831622;1.595890411;1.622807018;1.436416185;23;7;17;14;6;13;FALSE;TRUE;0.48461759;0.532044956
TIGR04089;3.705882353;NA;1.783783784;1.571428571;NA;NA;1.783783784;exp_by_SipW_III: alternate signal-mediated exported protein. RER_14450 family;1.16E-06;NA;0.592353391;1;NA;NA;0.592353391;0.408367375;1;1;NA;NA;NA;NA;0.601425246;NA;0.623678182;0.588375158;NA;NA;0.240437158;NA;0.333334646;0.331578947;NA;NA;0.366120219;NA;NA;NA;NA;NA;3.705882353;NA;1.783783784;1.571428571;NA;NA;2;1;3;2;0;1;FALSE;TRUE;0.366120219;0.530784851
TIGR02145;1.5875;1.955882353;1.979381443;1.577319588;NA;NA;1.771691177;Fib_succ_major: fibrobacter succinogenes major paralogous domain;0.600426478;0.099992011;0.04176425;0.720543855;1;NA;0.600426478;1;1;0.806752383;88;NA;NA;NA;0.32205156;0.495642667;0.327970079;0.388662687;0.425306952;NA;0.578520638;0.335554533;0.541949206;0.507462612;0.495238095;NA;0.127659574;NA;0.126984127;0.074626866;NA;NA;1.5875;1.955882353;1.979381443;1.577319588;Inf;NA;6;6;7;7;2;1;FALSE;TRUE;0.109756856;0.492545319
TIGR02953;2.0625;1.509803922;1.6875;1.492063492;1.774193548;1.708737864;1.698118932;penta_MxKDx: pentapeptide MXKDX repeat protein;0.010058896;1;0.449583932;1;0.758317459;0.380164245;0.603950695;1;1;1;NA;NA;NA;NA;0.482875882;0.560641591;0.534375;0.47351875;0.519819625;0.530809732;0.371323529;0.377272727;0.365151455;0.375;0.341666625;0.526006711;0.254901961;0.295454545;0.381818182;0.25;0.2375;0.208053691;2.0625;1.509803922;1.6875;1.492063492;1.774193548;1.708737864;8;4;6;5;1;7;FALSE;TRUE;0.271288063;0.599687422
TIGR02274;1.389189189;1.837438424;1.377906977;1.626666667;NA;2.09375;1.626666667;dCTP_deam: deoxycytidine triphosphate deaminase;1;0.014138159;1;0.630211901;NA;0.22125775;0.630211901;1;0.277455785;1;123;GO:0008829;NULL;NA;0.537412388;0.564663767;0.502138411;0.623675114;NA;0.586513372;0.379767463;0.24103139;0.427102804;0.352272784;NA;0.293604651;NA;0.076233184;NA;NA;NA;NA;1.389189189;1.837438424;1.377906977;1.626666667;NA;2.09375;6;4;5;3;1;2;FALSE;TRUE;0.076233184;0.573121562
TIGR04137;1.217391304;1.080645161;0.825396825;1.065420561;1.282051282;1.315217391;1.149018233;Chlam_Ver_rRNA: Chlam_Verruc_Plancto small basic protein;1;1;1;1;1;1;;1;1;1;NA;NA;NA;NA;0.493343692;0.568586786;0.574206883;0.470721829;0.55795541;0.52794;0.376067538;0.285714286;0.396103247;0.407012195;0.307377049;0.427535326;NA;NA;NA;0.219512195;NA;NA;1.217391304;1.080645161;0.825396825;1.065420561;1.282051282;1.315217391;8;5;6;7;3;6;TRUE;FALSE;0.219512195;1
TIGR04138;1.336956522;1.59375;1.666666667;1.613924051;0.981481481;1.663461538;1.603837026;Plancto_Ver_chp: Verruc_Plancto-restricted protein;1;0.572190382;0.322948663;0.437515639;1;0.494525493;;1;1;0.555155319;NA;NA;NA;NA;0.362078815;0.46328;0.407181986;0.304994532;0.48466381;0.43059664;0.545502222;0.472440945;0.547946096;0.572772086;0.369047619;0.49955576;NA;NA;NA;0.366906475;NA;NA;1.336956522;1.59375;1.666666667;1.613924051;0.981481481;1.663461538;13;5;12;12;3;7;FALSE;FALSE;0.366906475;0.637863363
TIGR04141;2.333333333;NA;NA;2.176470588;NA;NA;2.254901961;TIGR04141: sporadically distributed protein. TIGR04141 family;0.177853242;0.775382679;1;0.344596967;0.363912411;0.161169226;;1;1;1;NA;NA;NA;NA;0.098577304;0.112525414;0.2862538;0.18286263;0.222642536;0.132001874;0.874000945;0.861577181;0.657781;0.858428617;0.741786744;0.856924644;0.564516129;0.217002237;0.106666667;0.117913832;NA;0.236252546;2.333333333;2.5;2;2.176470588;3.2;3;19;16;2;28;5;16;FALSE;FALSE;0.248470282;0.470485754
TIGR02543;1.548507463;2.077464789;1.380952381;1.494252874;1.460431655;1.65;1.521380169;List_Bact_rpt: repeat. TIGR02543 family;0.394472357;0.001098947;1;0.86089571;1;0.404839562;0.632867636;1;0.55338439;1;157;NA;NA;NA;0.327841307;0.370046196;0.677789649;0.308568609;0.438749346;0.390759505;0.578430392;0.402173913;0.175438596;0.516521652;0.436581402;0.465346535;0.31372549;NA;NA;0.547826087;0.23364486;0.297029703;1.548507463;2.077464789;1.380952381;1.494252874;1.460431655;1.65;13;9;2;14;6;8;FALSE;TRUE;0.348056535;0.610217763
TIGR00633;1.5;1.750588235;NA;1.429906542;NA;1.574380165;1.537190083;xth: exodeoxyribonuclease III (xth);0.639574367;0.002953993;1;1;NA;0.380164245;0.639574367;1;0.436056723;1;132;NA;NA;NA;0.355079329;0.488184388;0.303432353;0.328111165;NA;0.330362553;0.543530351;0.373660748;0.610726955;0.591478722;NA;0.518236241;NA;0.56122449;0.297577855;0.19924812;NA;0.156028369;1.5;1.750588235;0.5;1.429906542;NA;1.574380165;8;7;6;6;1;14;FALSE;TRUE;0.303519708;0.604538521
TIGR03302;1.96969697;1.562691131;1.698630137;1.36101083;1.546583851;1.343283582;1.554637491;OM_YfiO: outer membrane assembly lipoprotein YfiO;0.000240105;0.365471388;0.046594919;1;0.944934412;1;0.6552029;1;1;1;97;GO:0005198;NULL;NA;0.212533716;0.429614234;0.296540547;0.259543369;0.298082831;0.2390809;0.701717635;0.629352368;0.655319149;0.664822695;0.605479452;0.678116333;0.530405405;0.409470752;0.41337386;0.492907801;0.155251142;0.466666667;1.96969697;1.562691131;1.698630137;1.36101083;1.546583851;1.343283582;24;16;20;25;10;21;FALSE;TRUE;0.411345938;0.559540137
TIGR03299;2.110429448;1.448979592;1.666666667;NA;NA;NA;1.666666667;LGT_TIGR03299: phage/plasmid-like protein TIGR03299;0.000149818;1;0.679452641;NA;NA;NA;0.679452641;0.467170906;1;1;708;NA;NA;NA;0.467274212;0.515892853;0.68598896;NA;NA;NA;0.466032609;0.379310345;0.136;NA;NA;NA;0.285326087;NA;NA;NA;NA;NA;2.110429448;1.448979592;1.666666667;NA;NA;NA;4;2;2;0;0;0;FALSE;TRUE;0.285326087;0.559867486
TIGR03519;1.458135861;1.416309013;2.17721519;1.496062992;NA;1.6875;1.496062992;Bac_Flav_fam_1: Bacteroidetes-specific putative membrane protein;0.719388393;1;0.011815126;0.958597685;0.670622828;0.145313825;0.69500561;1;1;0.062915778;NA;NA;NA;NA;0.277629045;0.341819405;0.4492093;0.334783474;0.43165972;0.25839253;0.609047135;0.609821429;0.5575;0.636957644;0.492;0.671839817;0.408488064;0.398809524;0.113333333;0.166163142;0.188;0.222560976;1.458135861;1.416309013;2.17721519;1.496062992;3;1.6875;18;10;4;6;2;11;FALSE;TRUE;0.249559173;0.584289643
TIGR04215;1.608;2.041666667;1.289855072;2.363636364;1.866666667;2.944444444;1.954166667;choice_anch_A: choice-of-anchor A domain;0.412447492;0.372563377;1;0.35719888;0.812486863;0.001387823;;1;1;1;NA;NA;NA;NA;0.149969847;0.535091971;0.250811713;0.146934291;0.176116981;0.175999286;0.815183374;0.867073088;0.810971414;0.795485467;0.784215097;0.820197555;0.383435583;0.65;0.438247012;0.411764706;0.519480519;0.604395604;1.608;2.041666667;1.289855072;2.363636364;1.866666667;2.944444444;28;23;28;16;13;27;FALSE;TRUE;0.501220571;0.492680739
TIGR00613;1.311023622;1.751612903;1.101694915;1.519313305;NA;1.556561086;1.519313305;reco: DNA repair protein RecO;1;0.014138159;1;0.762246886;0.670622828;0.689150258;0.725698572;1;0.04462556;1;132;GO:0003677;NULL;NA;0.280182527;0.481439751;0.289593645;0.295961837;0.341798138;0.356774371;0.69169652;0.399762811;0.67335505;0.646939102;0.635627854;0.670806291;0.326007326;0.334519573;0.230769231;0.126530612;0.368421053;0.28807947;1.311023622;1.751612903;1.101694915;1.519313305;3.5;1.556561086;18;6;14;18;6;11;FALSE;TRUE;0.279054544;0.689359689
TIGR04255;1.615384615;1.880952381;1.841666667;1.788732394;1.289473684;2.084745763;1.815199531;sporadTIGR04255: TIGR04255 family protein;0.487450423;0.349740982;0.09791596;0.306366052;1;0.07923693;;1;1;0.748012345;NA;NA;NA;NA;0.259247835;0.557117424;0.342904563;0.281849437;0.411984579;0.496301917;0.715909091;0.247474848;0.47434;0.620890845;0.489096449;0.464583333;0.164502165;NA;NA;NA;NA;0.208333333;1.615384615;1.880952381;1.841666667;1.788732394;1.289473684;2.084745763;8;3;7;6;3;4;FALSE;FALSE;0.186417749;0.386785058
TIGR04256;1.308133971;1.374074074;1.414103924;1.337724551;1.362622951;1.347546531;1.355084741;GxxExxY: GxxExxY protein;1;1;1;1;1;1;;1;0.954907411;0.646724929;NA;NA;NA;NA;0.280259733;0.170983784;0.295836054;0.144369176;0.168527256;0.17770715;0.813177333;0.704455784;0.789750345;0.689043176;0.67131439;0.735730338;0.133333333;0.454054054;0.206896552;0.176470588;0.12195122;0.367149758;1.308133971;1.374074074;1.414103924;1.337724551;1.362622951;1.347546531;360;179;143;276;109;216;FALSE;FALSE;0.243309251;1
TIGR01681;1.769230769;0.842105263;2.431818182;1.485714286;1.166666667;1.660550459;1.573132373;HAD-SF-IIIC: HAD phosphatase. family IIIC;0.083428063;1;0.015243163;1;1;0.492156252;0.746078126;1;1;0.389596875;NA;NA;NA;NA;0.424466726;0.823422112;0.525872667;0.611689194;0.667947368;0.502152218;0.50747435;0.482800241;0.36111025;0.258064274;0.365497076;0.45766129;0.282511211;0.446590223;NA;NA;NA;0.088709677;1.769230769;0.842105263;2.431818182;1.485714286;1.166666667;1.660550459;6;2;3;3;2;4;FALSE;TRUE;0.272603704;0.598471246
TIGR01764;1.405531609;1.508597285;1.580613893;1.470601238;1.507835663;1.435329341;1.489218451;excise: DNA binding domain. excisionase family;1;0.018406888;0.00045874;0.52685883;1;1;0.763429415;1;0.532741488;0.479341871;157;GO:0003677;NULL;NA;0.252137737;0.358890248;0.260818161;0.201436174;0.214416313;0.210587156;0.835703272;0.851121625;0.788508276;0.773290739;0.669661563;0.750914834;0.480122324;0.650137741;NA;0.552173913;0.29375;0.388625592;1.405531609;1.508597285;1.580613893;1.470601238;1.507835663;1.435329341;296;198;163;262;124;192;TRUE;TRUE;0.472961914;0.590954076
TIGR03592;1.489194499;1.537610619;1.468992248;2.080645161;1.528169014;1.386010363;1.508681757;yidC_oxa1_cterm: membrane protein insertase. YidC/Oxa1 family;0.535211856;0.374689442;1;1.71E-05;1;1;0.767605928;0.258838115;1;1;97;GO:0003674;NULL;NA;0.286485458;0.426381212;0.255410691;0.273231984;0.352222073;0.370876083;0.680897887;0.789851946;0.664909091;0.657564246;0.526606768;0.723099917;0.387323944;0.358851675;0.290909091;0.325396825;0.140243902;0.288888889;1.489194499;1.537610619;1.468992248;2.080645161;1.528169014;1.386010363;30;19;19;17;11;19;FALSE;TRUE;0.298602388;0.651653072
TIGR04339;NA;0.888888889;NA;0.608695652;NA;0.631578947;0.631578947;PQQ_MSMEG_3727: PQQ system protein;1;1;1;1;1;1;;1;0.978823959;1;NA;GO:0003674;NULL;NA;0.296411194;0.414575741;0.5043565;0.320196643;0.5126945;0.649816351;0.643656716;0.492592593;0.405;0.646153846;0.38125;0.216216216;NA;NA;NA;0.13986014;NA;NA;1;0.888888889;1.375;0.608695652;1.6;0.631578947;3;5;1;4;2;2;FALSE;FALSE;0.13986014;1
TIGR03421;1.416666667;1.589041096;1.930769231;1.6875;1.323076923;1.486725664;1.53788338;FeS_CyaY: iron donor protein CyaY;1;0.540788568;0.027249616;0.151511953;1;1;0.770394284;1;1;0.748012345;76;GO:0005506;NULL;NA;0.360841241;0.429351259;0.376616522;0.359331569;0.463892202;0.450970348;0.525977372;0.461538462;0.486111449;0.563246275;0.401834862;0.458937913;NA;NA;NA;NA;NA;NA;1.416666667;1.589041096;1.930769231;1.6875;1.323076923;1.486725664;14;10;11;17;5;9;FALSE;TRUE;-1;0.619925023
TIGR00556;1.610197368;1.732394366;1.494661922;1.527777778;1.507462687;1.198795181;1.517620233;pantethn_trn: phosphopantetheine--protein transferase domain;0.038966025;0.030443241;0.923064107;0.768580563;1;1;0.845822335;0.87404945;0.434742057;1;140;NA;NA;NA;0.305700309;0.398010984;0.349863503;0.344053194;0.408811417;0.310728418;0.519400679;0.689341397;0.527752293;0.522726944;0.479002362;0.557665506;0.141975309;0.326984127;0.25477707;NA;NA;0.335443038;1.610197368;1.732394366;1.494661922;1.527777778;1.507462687;1.198795181;28;14;11;10;6;17;FALSE;TRUE;0.264794886;0.626842323
TIGR00166;1.426041667;1.399647887;1.487889273;1.581120944;1.782608696;1.487614081;1.487751677;S6: ribosomal protein S6;0.930519743;1;0.83319994;0.151511953;0.024628088;0.865655412;0.849427676;1;0.849292251;1;158;GO:0000314;NULL;NA;0.273134912;0.332997258;0.283673923;0.300345222;0.284474556;0.263948301;0.622261637;0.630921075;0.555311231;0.611924611;0.640805444;0.578054248;0.339181287;0.161290323;NA;0.127777778;0.2;NA;1.426041667;1.399647887;1.487889273;1.581120944;1.782608696;1.487614081;55;33;40;39;28;50;FALSE;TRUE;0.207062347;0.634252522
TIGR00540;NA;0.823129252;2.153439153;NA;NA;NA;1.488284203;TPR_hemY_coli: heme biosynthesis-associated TPR protein;NA;1;4.31E-05;NA;NA;NA;;1;1;2.08E-08;157;NA;NA;NA;NA;0.751321307;0.714815051;NA;NA;NA;NA;0.092;0.082051282;NA;NA;NA;NA;0.504;0.728205128;NA;NA;NA;NA;0.823129252;2.153439153;NA;NA;NA;0;2;2;1;0;0;FALSE;TRUE;0.616102564;0.500021553
TIGR02727;1.660287081;1.18877551;1.438888889;2.134328358;NA;1.577777778;1.577777778;MTHFS_bact: 5-formyltetrahydrofolate cyclo-ligase;0.150532435;1;1;0.032667922;NA;0.854539122;0.854539122;0.084798617;1;1;698;GO:0006730;NULL;NA;0.458897391;0.531237124;0.475449745;0.614679275;NA;0.590959785;0.341615031;0.406294592;0.42893617;0.275362319;NA;0.311827957;0.335403727;0.489270386;0.327659574;NA;NA;0.139784946;1.660287081;1.18877551;1.438888889;2.134328358;NA;1.577777778;6;6;5;3;0;2;FALSE;TRUE;0.323029658;0.607547896
TIGR03071;1.397386626;1.519524618;1.47300216;1.485645933;1.943965517;1.373626374;1.479324047;couple_hipA: HipA N-terminal domain;1;0.384707713;0.999399491;0.727548215;0.009649364;1;0.863473853;1;0.057786538;1;NA;NA;NA;NA;0.289967026;0.303978041;0.241550521;0.218135482;0.281308103;0.233301026;0.816136184;0.790107973;0.698806354;0.713368772;0.743815216;0.688793436;0.052631579;0.77027027;0.328125;0.171052632;0.38362069;0.333333333;1.397386626;1.519524618;1.47300216;1.485645933;1.943965517;1.373626374;61;34;40;53;19;47;FALSE;TRUE;0.339838917;0.686884131
TIGR01543;1.357142857;2.807692308;1.329896907;NA;NA;1.647058824;1.502100841;proheadase_HK97: phage prohead protease. HK97 family;1;0.00012337;1;NA;NA;0.794497772;0.897248886;1;0.009630351;1;152;GO:0005198;NULL;NA;0.556866549;0.667081941;0.41753515;NA;NA;0.594403359;0.309859155;0.152941176;0.441916168;NA;NA;0.25;0.309859155;0.229411765;0.479041916;NA;NA;NA;1.357142857;2.807692308;1.329896907;NA;NA;1.647058824;2;2;5;1;0;2;FALSE;TRUE;0.339437612;0.698655286
TIGR00797;NA;2.049723757;2.003636364;NA;NA;NA;2.026680061;matE: MATE efflux family protein;NA;1.11E-11;6.64E-05;NA;NA;NA;;1;1;1;147;GO:0006855;NULL;NA;NA;0.596997449;0.563758969;NA;NA;NA;NA;0.162755102;0.301356115;NA;NA;NA;NA;0.485714286;0.935251799;NA;NA;NA;NA;2.049723757;2.003636364;NA;NA;NA;1;4;3;0;0;0;FALSE;TRUE;0.710483042;3.32E-05
TIGR00813;NA;2.175958188;NA;NA;NA;NA;2.175958188;sss: transporter. solute:sodium symporter (SSS) family;NA;6.47E-17;NA;NA;NA;NA;;1;1;1;145;GO:0005887;NULL;NA;NA;0.53488887;NA;NA;NA;NA;NA;0.226391231;NA;NA;NA;NA;NA;0.548060708;NA;NA;NA;NA;NA;2.175958188;NA;NA;NA;NA;0;4;1;0;0;0;FALSE;TRUE;0.548060708;6.47E-17
TIGR00738;1.428166352;1.156603774;1.441176471;1.534381139;1.375;1.737967914;1.434671412;rrf2_super: Rrf2 family protein;0.901160776;1;1;0.447666908;1;0.033237138;0.950580388;1;1;0.126423937;157;NA;NA;NA;0.29259278;0.388633931;0.355869108;0.297057545;0.607641771;0.352825345;0.561035874;0.443160289;0.495443615;0.535930909;0.190104167;0.430268678;NA;0.196531792;0.145539906;0.340909091;NA;NA;1.428166352;1.156603774;1.441176471;1.534381139;1.375;1.737967914;35;18;17;20;4;14;FALSE;TRUE;0.227660263;0.730344137
